customer_id,total_orders,total_units,total_revenue,total_profit,first_order_date,last_order_date,aov,profit_margin,customer_type,recency,R_score,F_score,M_score,RFM_score,segment,activity_status
14017,4,8.0,17319.550000000003,8350.36,2024-03-09,2025-09-16,4329.89,48.21,Repeat,107,4,4,2,442,Loyal Customers,At Risk
14018,2,9.0,154498.21,69917.84,2024-09-10,2025-09-04,77249.1,45.25,Repeat,119,3,2,5,325,Potential Loyalists,At Risk
14019,2,3.0,5146.3,2297.13,2024-01-16,2024-02-13,2573.15,44.64,Repeat,688,1,2,1,121,Lost Customers,Inactive
14020,5,9.0,136168.48,49877.16,2024-08-24,2025-10-05,27233.7,36.63,Repeat,88,4,5,5,455,Champions,Active
14021,3,15.0,71672.05,35966.26,2024-06-24,2025-04-19,23890.68,50.18,Repeat,257,2,3,4,234,At Risk,Inactive
14022,4,15.0,44960.4,23149.22,2024-08-02,2025-11-20,11240.1,51.49,Repeat,42,5,4,3,543,Loyal Customers,Active
14023,7,21.0,88484.9,44714.13,2024-06-21,2025-10-24,12640.7,50.53,Repeat,69,4,5,4,454,Champions,Active
14024,2,5.0,19672.489999999998,9259.15,2024-04-22,2025-04-11,9836.24,47.07,Repeat,265,2,2,2,222,Lost Customers,Inactive
14025,3,7.0,45996.95,23696.870000000003,2024-06-23,2025-01-26,15332.32,51.52,Repeat,340,1,3,3,133,At Risk,Inactive
14026,4,10.0,34601.4,17461.739999999998,2024-01-24,2025-02-24,8650.35,50.47,Repeat,311,2,4,3,243,At Risk,Inactive
14027,3,13.0,59149.92,23549.23,2024-04-23,2025-09-05,19716.64,39.81,Repeat,118,3,3,4,334,Potential Loyalists,At Risk
14028,5,14.0,40555.1,21012.14,2024-10-21,2025-10-05,8111.02,51.81,Repeat,88,4,5,3,453,Loyal Customers,Active
14029,1,3.0,3196.69,1361.68,2025-05-09,2025-05-09,3196.69,42.6,One-time,237,2,1,1,211,Lost Customers,Inactive
14030,1,1.0,540.46,314.91,2024-01-19,2024-01-19,540.46,58.27,One-time,713,1,1,1,111,Lost Customers,Inactive
14031,1,2.0,7050.22,3492.64,2025-05-10,2025-05-10,7050.22,49.54,One-time,236,2,1,1,211,Lost Customers,Inactive
14032,1,3.0,3312.63,1398.43,2025-11-05,2025-11-05,3312.63,42.22,One-time,57,4,1,1,411,New Customers,Active
14033,3,13.0,109315.68999999999,57081.899999999994,2024-11-27,2025-10-26,36438.56,52.22,Repeat,67,4,3,5,435,Loyal Customers,Active
14034,3,5.0,7845.97,3852.0099999999998,2024-02-10,2025-12-08,2615.32,49.1,Repeat,24,5,3,1,531,Loyal Customers,Active
14035,3,7.0,14392.1,7631.89,2024-07-31,2025-01-28,4797.37,53.03,Repeat,338,1,3,1,131,At Risk,Inactive
14036,4,11.0,152775.25999999998,78359.07,2024-08-08,2025-11-28,38193.81,51.29,Repeat,34,5,4,5,545,Champions,Active
14037,2,6.0,102297.98,45520.03,2025-01-29,2025-05-15,51148.99,44.5,Repeat,231,2,2,5,225,Lost Customers,Inactive
14038,2,3.0,4542.66,1939.01,2024-03-13,2025-08-06,2271.33,42.68,Repeat,148,3,2,1,321,Potential Loyalists,At Risk
14039,5,16.0,70690.45,33405.58,2024-01-28,2025-12-28,14138.09,47.26,Repeat,4,5,5,4,554,Champions,Active
14040,4,6.0,6191.7,2636.7599999999998,2024-11-29,2025-12-19,1547.92,42.59,Repeat,13,5,4,1,541,Loyal Customers,Active
14041,5,13.0,262169.33999999997,101433.52,2024-06-17,2025-09-30,52433.87,38.69,Repeat,93,4,5,5,455,Champions,At Risk
14042,3,7.0,16813.3,8106.41,2024-06-13,2025-07-25,5604.43,48.21,Repeat,160,3,3,2,332,Potential Loyalists,At Risk
14043,1,1.0,473.63,161.22,2025-06-14,2025-06-14,473.63,34.04,One-time,201,2,1,1,211,Lost Customers,Inactive
14044,4,7.0,103175.87000000001,43310.13,2024-03-19,2025-12-18,25793.97,41.98,Repeat,14,5,4,5,545,Champions,Active
14045,2,9.0,114523.95,60052.03,2024-10-09,2025-10-28,57261.98,52.44,Repeat,65,4,2,5,425,New Customers,Active
14046,3,6.0,11575.84,4366.03,2024-02-27,2025-05-04,3858.61,37.72,Repeat,242,2,3,1,231,At Risk,Inactive
14047,6,14.0,82865.98,42798.48,2024-10-29,2025-11-24,13811.0,51.65,Repeat,38,5,5,4,554,Champions,Active
14049,4,7.0,13495.99,6027.72,2024-02-04,2025-11-29,3374.0,44.66,Repeat,33,5,4,1,541,Loyal Customers,Active
14050,2,7.0,131952.46,66097.08,2024-09-08,2025-01-23,65976.23,50.09,Repeat,343,1,2,5,125,Lost Customers,Inactive
14051,4,6.0,38716.88,21117.170000000002,2024-06-08,2024-11-23,9679.22,54.54,Repeat,404,1,4,3,143,At Risk,Inactive
14052,2,5.0,73211.04,25129.57,2024-06-15,2025-07-27,36605.52,34.32,Repeat,158,3,2,4,324,Potential Loyalists,At Risk
14053,6,14.0,59420.04,31799.719999999998,2024-04-13,2025-12-19,9903.34,53.52,Repeat,13,5,5,4,554,Champions,Active
14054,3,7.0,25723.46,12196.42,2024-02-15,2025-11-23,8574.49,47.41,Repeat,39,5,3,2,532,Loyal Customers,Active
14055,9,24.0,207586.26,68523.05,2024-03-26,2025-10-03,23065.14,33.01,Repeat,90,4,5,5,455,Champions,Active
14056,1,1.0,507.3,321.85,2025-07-09,2025-07-09,507.3,63.44,One-time,176,3,1,1,311,Potential Loyalists,At Risk
14057,3,10.0,37924.31,16791.2,2024-04-03,2025-10-20,12641.44,44.28,Repeat,73,4,3,3,433,Loyal Customers,Active
14058,3,4.0,84365.53,41600.479999999996,2024-07-11,2025-02-24,28121.84,49.31,Repeat,311,2,3,4,234,At Risk,Inactive
14059,5,6.0,11456.85,5253.9400000000005,2024-09-06,2025-12-25,2291.37,45.86,Repeat,7,5,5,1,551,Loyal Customers,Active
14061,3,10.0,33759.17,19007.11,2024-01-24,2025-06-15,11253.06,56.3,Repeat,200,2,3,3,233,At Risk,Inactive
14062,2,8.0,48778.869999999995,22484.7,2024-11-16,2025-01-03,24389.44,46.1,Repeat,363,1,2,3,123,Lost Customers,Inactive
14063,5,12.0,24167.19,9794.25,2024-01-20,2025-10-29,4833.44,40.53,Repeat,64,4,5,2,452,Loyal Customers,Active
14064,4,17.0,59770.92,27114.18,2024-08-23,2025-08-26,14942.73,45.36,Repeat,128,3,4,4,344,Potential Loyalists,At Risk
14065,3,9.0,58770.11,20715.84,2024-07-15,2024-09-19,19590.04,35.25,Repeat,469,1,3,4,134,At Risk,Inactive
14066,1,2.0,4897.06,1833.76,2025-09-08,2025-09-08,4897.06,37.45,One-time,115,3,1,1,311,Potential Loyalists,At Risk
14067,4,10.0,22348.19,10378.1,2024-02-15,2025-04-05,5587.05,46.44,Repeat,271,2,4,2,242,At Risk,Inactive
14068,1,6.0,8655.57,3237.81,2025-03-20,2025-03-20,8655.57,37.41,One-time,287,2,1,1,211,Lost Customers,Inactive
14069,4,10.0,86239.48000000001,36898.24,2024-05-14,2025-08-04,21559.87,42.79,Repeat,150,3,4,4,344,Potential Loyalists,At Risk
14070,3,6.0,9544.48,4619.7,2024-11-28,2025-09-19,3181.49,48.4,Repeat,104,4,3,1,431,Loyal Customers,At Risk
14071,4,12.0,73319.55,31220.14,2024-01-03,2025-10-24,18329.89,42.58,Repeat,69,4,4,4,444,Champions,Active
14072,5,11.0,159157.82,57830.87,2024-03-17,2025-06-05,31831.56,36.34,Repeat,210,2,5,5,255,At Risk,Inactive
14073,6,14.0,29488.54,10369.04,2024-01-12,2025-11-11,4914.76,35.16,Repeat,51,4,5,2,452,Loyal Customers,Active
14074,1,1.0,586.18,231.28,2024-07-24,2024-07-24,586.18,39.46,One-time,526,1,1,1,111,Lost Customers,Inactive
14075,4,13.0,52326.77,22803.42,2024-07-06,2025-08-16,13081.69,43.58,Repeat,138,3,4,3,343,Potential Loyalists,At Risk
14076,4,12.0,86567.72,41043.5,2024-01-15,2025-12-29,21641.93,47.41,Repeat,3,5,4,4,544,Champions,Active
14077,6,14.0,61691.24,30345.809999999998,2024-01-21,2025-12-28,10281.87,49.19,Repeat,4,5,5,4,554,Champions,Active
14078,3,3.0,4429.67,2197.22,2024-08-18,2024-12-29,1476.56,49.6,Repeat,368,1,3,1,131,At Risk,Inactive
14079,4,8.0,32969.76,16718.77,2024-04-13,2025-12-20,8242.44,50.71,Repeat,12,5,4,3,543,Loyal Customers,Active
14080,4,11.0,69997.33,29702.85,2024-02-29,2025-04-26,17499.33,42.43,Repeat,250,2,4,4,244,At Risk,Inactive
14081,4,7.0,103797.97,49261.6,2024-03-20,2025-07-08,25949.49,47.46,Repeat,177,3,4,5,345,Potential Loyalists,At Risk
14082,3,6.0,21752.29,8849.11,2024-04-10,2025-09-05,7250.76,40.68,Repeat,118,3,3,2,332,Potential Loyalists,At Risk
14083,7,18.0,103350.90999999999,31077.050000000003,2024-01-02,2025-11-23,14764.42,30.07,Repeat,39,5,5,5,555,Champions,Active
14084,1,1.0,843.6,317.91,2024-09-14,2024-09-14,843.6,37.68,One-time,474,1,1,1,111,Lost Customers,Inactive
14086,5,8.0,67672.18,37494.42,2024-09-15,2025-10-26,13534.44,55.41,Repeat,67,4,5,4,454,Champions,Active
14087,3,8.0,108934.22,52237.04,2024-09-28,2025-08-02,36311.41,47.95,Repeat,152,3,3,5,335,Potential Loyalists,At Risk
14088,4,9.0,26002.0,9981.1,2024-04-13,2025-09-29,6500.5,38.39,Repeat,94,4,4,2,442,Loyal Customers,At Risk
14089,2,7.0,67501.5,14956.279999999999,2024-11-29,2025-10-20,33750.75,22.16,Repeat,73,4,2,4,424,New Customers,Active
14090,4,13.0,60778.59,27937.54,2024-03-10,2025-12-26,15194.65,45.97,Repeat,6,5,4,4,544,Champions,Active
14091,2,4.0,8499.630000000001,3935.01,2024-01-23,2024-09-03,4249.82,46.3,Repeat,485,1,2,1,121,Lost Customers,Inactive
14092,2,6.0,6519.87,3334.25,2024-12-29,2025-01-05,3259.94,51.14,Repeat,361,1,2,1,121,Lost Customers,Inactive
14093,5,20.0,72897.62,36745.75,2024-01-04,2025-03-11,14579.52,50.41,Repeat,296,2,5,4,254,At Risk,Inactive
14094,5,10.0,31394.77,14219.05,2024-04-05,2025-12-14,6278.95,45.29,Repeat,18,5,5,2,552,Loyal Customers,Active
14096,2,6.0,37220.41,15969.93,2024-10-20,2025-02-17,18610.21,42.91,Repeat,318,2,2,3,223,Lost Customers,Inactive
14097,5,15.0,162184.17,56366.17,2024-04-11,2025-01-02,32436.83,34.75,Repeat,364,1,5,5,155,At Risk,Inactive
14098,3,4.0,14535.849999999999,7880.84,2024-07-21,2025-10-18,4845.28,54.22,Repeat,75,4,3,1,431,Loyal Customers,Active
14100,4,14.0,101377.53,48877.63,2024-12-24,2025-10-24,25344.38,48.21,Repeat,69,4,4,5,445,Champions,Active
14101,4,11.0,37476.06,17553.55,2024-01-29,2024-09-29,9369.02,46.84,Repeat,459,1,4,3,143,At Risk,Inactive
14102,7,19.0,105478.15,50235.69,2024-03-12,2025-12-30,15068.31,47.63,Repeat,2,5,5,5,555,Champions,Active
14103,2,6.0,20954.949999999997,6196.610000000001,2024-11-17,2025-11-25,10477.47,29.57,Repeat,37,5,2,2,522,New Customers,Active
14104,3,7.0,15847.54,7381.0,2024-05-15,2025-12-31,5282.51,46.58,Repeat,1,5,3,2,532,Loyal Customers,Active
14105,2,8.0,210103.45,105552.90000000001,2024-05-15,2025-07-24,105051.72,50.24,Repeat,161,3,2,5,325,Potential Loyalists,At Risk
14106,2,4.0,24470.590000000004,10596.880000000001,2024-10-01,2024-10-23,12235.3,43.3,Repeat,435,1,2,2,122,Lost Customers,Inactive
14107,2,5.0,14294.34,5775.74,2024-10-04,2024-11-10,7147.17,40.41,Repeat,417,1,2,1,121,Lost Customers,Inactive
14109,5,15.0,100077.49,42198.369999999995,2024-03-17,2025-02-20,20015.5,42.17,Repeat,315,2,5,5,255,At Risk,Inactive
14110,3,6.0,82771.06,44855.9,2024-09-20,2025-07-12,27590.35,54.19,Repeat,173,3,3,4,334,Potential Loyalists,At Risk
14111,4,8.0,41398.8,17195.920000000002,2024-08-30,2025-10-01,10349.7,41.54,Repeat,92,4,4,3,443,Loyal Customers,At Risk
14112,4,14.0,65140.920000000006,31616.51,2024-02-27,2025-09-14,16285.23,48.54,Repeat,109,4,4,4,444,Champions,At Risk
14113,4,14.0,57991.04,23537.49,2024-03-05,2025-12-06,14497.76,40.59,Repeat,26,5,4,4,544,Champions,Active
14114,2,9.0,55229.2,24673.15,2025-04-24,2025-06-30,27614.6,44.67,Repeat,185,3,2,3,323,Potential Loyalists,Inactive
14115,2,3.0,9160.27,3941.92,2024-01-31,2024-07-04,4580.14,43.03,Repeat,546,1,2,1,121,Lost Customers,Inactive
14116,4,11.0,67058.74,36669.06,2024-03-03,2025-01-03,16764.69,54.68,Repeat,363,1,4,4,144,At Risk,Inactive
14117,1,3.0,14683.51,6781.97,2025-10-23,2025-10-23,14683.51,46.19,One-time,70,4,1,1,411,New Customers,Active
14118,4,13.0,93714.84999999999,49408.88,2024-01-27,2025-07-24,23428.71,52.72,Repeat,161,3,4,4,344,Potential Loyalists,At Risk
14119,3,5.0,25823.35,10506.78,2024-02-06,2024-08-04,8607.78,40.69,Repeat,515,1,3,2,132,At Risk,Inactive
14121,3,7.0,16929.12,7833.79,2024-04-15,2024-11-13,5643.04,46.27,Repeat,414,1,3,2,132,At Risk,Inactive
14122,5,11.0,132343.13,66557.88,2024-01-19,2025-11-10,26468.63,50.29,Repeat,52,4,5,5,455,Champions,Active
14123,8,24.0,272486.51,130472.5,2024-06-14,2025-11-06,34060.81,47.88,Repeat,56,4,5,5,455,Champions,Active
14124,2,5.0,82627.96,41566.15,2025-06-06,2025-08-31,41313.98,50.31,Repeat,123,3,2,4,324,Potential Loyalists,At Risk
14125,1,1.0,3926.33,939.43,2025-05-03,2025-05-03,3926.33,23.93,One-time,243,2,1,1,211,Lost Customers,Inactive
14126,4,10.0,103036.07,41571.47,2024-09-08,2025-12-20,25759.02,40.35,Repeat,12,5,4,5,545,Champions,Active
14127,4,7.0,12181.59,4310.2,2024-01-10,2025-09-21,3045.4,35.38,Repeat,102,4,4,1,441,Loyal Customers,At Risk
14128,4,13.0,121489.4,36014.13,2024-05-25,2025-07-14,30372.35,29.64,Repeat,171,3,4,5,345,Potential Loyalists,At Risk
14129,1,3.0,83007.42,43253.28,2025-01-16,2025-01-16,83007.42,52.11,One-time,350,1,1,4,114,Lost Customers,Inactive
14130,2,8.0,47853.240000000005,23821.350000000002,2025-04-26,2025-07-21,23926.62,49.78,Repeat,164,3,2,3,323,Potential Loyalists,At Risk
14131,2,3.0,12847.45,5295.49,2024-01-27,2025-10-05,6423.72,41.22,Repeat,88,4,2,1,421,New Customers,Active
14132,4,12.0,76377.76,35700.46,2024-01-26,2025-11-19,19094.44,46.74,Repeat,43,5,4,4,544,Champions,Active
14133,6,16.0,38697.56,18735.8,2024-09-22,2025-10-30,6449.59,48.42,Repeat,63,4,5,3,453,Loyal Customers,Active
14134,5,17.0,56374.15,22345.35,2024-11-14,2025-10-25,11274.83,39.64,Repeat,68,4,5,3,453,Loyal Customers,Active
14136,2,4.0,19297.98,7832.31,2025-02-06,2025-09-02,9648.99,40.59,Repeat,121,3,2,2,322,Potential Loyalists,At Risk
14137,4,13.0,40869.47,19642.170000000002,2024-11-15,2025-11-23,10217.37,48.06,Repeat,39,5,4,3,543,Loyal Customers,Active
14138,5,16.0,199892.84999999998,78728.65,2024-02-24,2025-06-13,39978.57,39.39,Repeat,202,2,5,5,255,At Risk,Inactive
14139,2,10.0,23162.56,10699.75,2024-06-27,2024-07-24,11581.28,46.19,Repeat,526,1,2,2,122,Lost Customers,Inactive
14140,2,3.0,5443.62,2434.63,2025-06-11,2025-09-23,2721.81,44.72,Repeat,100,4,2,1,421,New Customers,At Risk
14141,3,8.0,13475.07,5703.74,2024-06-23,2025-05-19,4491.69,42.33,Repeat,227,2,3,1,231,At Risk,Inactive
14142,3,6.0,13634.640000000001,6750.5599999999995,2024-06-07,2025-06-11,4544.88,49.51,Repeat,204,2,3,1,231,At Risk,Inactive
14143,3,14.0,93321.41,43749.47,2024-05-05,2025-12-24,31107.14,46.88,Repeat,8,5,3,4,534,Loyal Customers,Active
14144,2,6.0,19028.3,7181.55,2024-01-13,2025-07-27,9514.15,37.74,Repeat,158,3,2,2,322,Potential Loyalists,At Risk
14145,5,13.0,99076.53,39787.159999999996,2024-01-06,2025-12-05,19815.31,40.16,Repeat,27,5,5,5,555,Champions,Active
14146,5,17.0,42452.28,19103.81,2024-03-26,2025-07-11,8490.46,45.0,Repeat,174,3,5,3,353,Potential Loyalists,At Risk
14147,5,15.0,140869.42,60022.090000000004,2024-06-09,2025-12-31,28173.88,42.61,Repeat,1,5,5,5,555,Champions,Active
14148,5,19.0,175342.28999999998,79233.72,2024-02-15,2025-10-14,35068.46,45.19,Repeat,79,4,5,5,455,Champions,Active
14149,2,8.0,44120.31,24451.589999999997,2024-06-21,2025-02-12,22060.16,55.42,Repeat,323,1,2,3,123,Lost Customers,Inactive
14150,5,9.0,19176.91,6572.85,2024-07-19,2025-02-15,3835.38,34.27,Repeat,320,1,5,2,152,At Risk,Inactive
14151,1,1.0,513.81,194.04,2025-10-11,2025-10-11,513.81,37.76,One-time,82,4,1,1,411,New Customers,Active
14152,3,5.0,54841.54,30437.76,2025-02-09,2025-09-20,18280.51,55.5,Repeat,103,4,3,3,433,Loyal Customers,At Risk
14153,7,20.0,222338.32,94991.78,2024-02-12,2025-11-07,31762.62,42.72,Repeat,55,4,5,5,455,Champions,Active
14154,2,7.0,25984.98,11081.99,2024-12-14,2025-09-11,12992.49,42.65,Repeat,112,3,2,2,322,Potential Loyalists,At Risk
14155,2,5.0,23518.7,8053.06,2025-03-20,2025-04-27,11759.35,34.24,Repeat,249,2,2,2,222,Lost Customers,Inactive
14156,4,12.0,22544.059999999998,11670.779999999999,2024-03-14,2025-03-02,5636.02,51.77,Repeat,305,2,4,2,242,At Risk,Inactive
14157,1,1.0,585.68,364.18,2025-09-29,2025-09-29,585.68,62.18,One-time,94,4,1,1,411,New Customers,At Risk
14158,1,2.0,2602.3,802.08,2025-08-28,2025-08-28,2602.3,30.82,One-time,126,3,1,1,311,Potential Loyalists,At Risk
14159,2,5.0,44855.23,10364.140000000001,2024-06-13,2024-12-04,22427.62,23.11,Repeat,393,1,2,3,123,Lost Customers,Inactive
14160,2,8.0,152104.09,54806.75,2024-11-30,2025-10-14,76052.04,36.03,Repeat,79,4,2,5,425,New Customers,Active
14161,3,13.0,15480.69,6426.11,2024-01-02,2025-08-01,5160.23,41.51,Repeat,153,3,3,2,332,Potential Loyalists,At Risk
14162,2,4.0,13971.41,4260.57,2025-02-03,2025-08-16,6985.7,30.49,Repeat,138,3,2,1,321,Potential Loyalists,At Risk
14163,4,13.0,14896.529999999999,6260.36,2024-08-12,2025-12-29,3724.13,42.03,Repeat,3,5,4,2,542,Loyal Customers,Active
14164,4,7.0,62199.61,30911.19,2024-07-15,2025-12-18,15549.9,49.7,Repeat,14,5,4,4,544,Champions,Active
14165,3,13.0,91620.7,35870.77,2024-06-11,2025-10-09,30540.23,39.15,Repeat,84,4,3,4,434,Loyal Customers,Active
14166,3,10.0,15025.82,5854.05,2024-02-17,2025-10-09,5008.61,38.96,Repeat,84,4,3,2,432,Loyal Customers,Active
14167,8,27.0,119069.33,47611.35,2024-02-05,2025-12-14,14883.67,39.99,Repeat,18,5,5,5,555,Champions,Active
14168,3,6.0,7085.79,3071.59,2024-01-04,2024-10-30,2361.93,43.35,Repeat,428,1,3,1,131,At Risk,Inactive
14169,4,14.0,161330.66,73085.87,2024-09-04,2025-06-07,40332.66,45.3,Repeat,208,2,4,5,245,At Risk,Inactive
14170,3,7.0,19974.32,8993.17,2024-07-14,2025-10-08,6658.11,45.02,Repeat,85,4,3,2,432,Loyal Customers,Active
14171,5,14.0,83259.04,34642.15,2024-04-21,2025-10-23,16651.81,41.61,Repeat,70,4,5,4,454,Champions,Active
14172,4,13.0,90302.92,44253.0,2024-11-12,2025-03-15,22575.73,49.01,Repeat,292,2,4,4,244,At Risk,Inactive
14173,3,10.0,92573.51,46575.94,2024-05-06,2025-12-23,30857.84,50.31,Repeat,9,5,3,4,534,Loyal Customers,Active
14174,4,13.0,83451.98999999999,21506.67,2024-01-12,2025-09-09,20863.0,25.77,Repeat,114,3,4,4,344,Potential Loyalists,At Risk
14175,3,4.0,106496.63,59434.21,2024-02-23,2025-05-31,35498.88,55.81,Repeat,215,2,3,5,235,At Risk,Inactive
14176,1,1.0,1440.81,688.75,2024-03-27,2024-03-27,1440.81,47.8,One-time,645,1,1,1,111,Lost Customers,Inactive
14177,5,12.0,52779.81,22918.579999999998,2024-03-07,2025-11-14,10555.96,43.42,Repeat,48,5,5,3,553,Loyal Customers,Active
14178,1,2.0,3809.54,1673.92,2024-03-22,2024-03-22,3809.54,43.94,One-time,650,1,1,1,111,Lost Customers,Inactive
14179,3,6.0,49138.38,21964.92,2024-01-13,2025-07-11,16379.46,44.7,Repeat,174,3,3,3,333,Potential Loyalists,At Risk
14180,1,3.0,4561.48,1754.1399999999999,2024-03-29,2024-03-29,4561.48,38.46,One-time,643,1,1,1,111,Lost Customers,Inactive
14181,3,5.0,2824.21,859.35,2024-03-31,2024-06-06,941.4,30.43,Repeat,574,1,3,1,131,At Risk,Inactive
14182,3,7.0,14011.26,5878.719999999999,2024-05-03,2025-03-29,4670.42,41.96,Repeat,278,2,3,1,231,At Risk,Inactive
14183,2,4.0,13920.23,6830.85,2024-05-17,2025-06-20,6960.12,49.07,Repeat,195,2,2,1,221,Lost Customers,Inactive
14184,6,20.0,128319.62,50663.52,2024-05-05,2025-11-12,21386.6,39.48,Repeat,50,4,5,5,455,Champions,Active
14185,7,14.0,38194.58,18423.89,2024-01-18,2025-12-10,5456.37,48.24,Repeat,22,5,5,3,553,Loyal Customers,Active
14186,7,12.0,37414.35,15681.509999999998,2024-01-23,2025-08-03,5344.91,41.91,Repeat,151,3,5,3,353,Potential Loyalists,At Risk
14187,1,2.0,5295.629999999999,2870.35,2024-10-15,2024-10-15,5295.63,54.2,One-time,443,1,1,1,111,Lost Customers,Inactive
14188,6,18.0,132118.48,62450.86,2024-08-17,2025-12-22,22019.75,47.27,Repeat,10,5,5,5,555,Champions,Active
14189,4,12.0,95932.67,51724.909999999996,2024-05-23,2025-05-19,23983.17,53.92,Repeat,227,2,4,4,244,At Risk,Inactive
14190,4,12.0,25834.289999999997,9709.26,2024-04-28,2025-06-11,6458.57,37.58,Repeat,204,2,4,2,242,At Risk,Inactive
14191,2,5.0,6057.0,3249.3,2024-04-14,2025-03-29,3028.5,53.65,Repeat,278,2,2,1,221,Lost Customers,Inactive
14192,5,16.0,61603.95,32749.079999999998,2024-01-27,2025-12-25,12320.79,53.16,Repeat,7,5,5,4,554,Champions,Active
14193,4,10.0,236902.04,131128.12,2024-01-20,2024-12-22,59225.51,55.35,Repeat,375,1,4,5,145,At Risk,Inactive
14194,7,22.0,75841.69,32746.26,2024-04-06,2025-11-10,10834.53,43.18,Repeat,52,4,5,4,454,Champions,Active
14195,3,8.0,25051.42,8769.34,2024-02-27,2025-03-10,8350.47,35.01,Repeat,297,2,3,2,232,At Risk,Inactive
14196,3,6.0,21953.89,9014.31,2024-07-30,2025-07-12,7317.96,41.06,Repeat,173,3,3,2,332,Potential Loyalists,At Risk
14197,5,12.0,41676.4,19718.260000000002,2024-05-05,2025-10-04,8335.28,47.31,Repeat,89,4,5,3,453,Loyal Customers,Active
14198,6,18.0,103843.67,40631.75,2024-04-28,2025-04-25,17307.28,39.13,Repeat,251,2,5,5,255,At Risk,Inactive
14199,2,6.0,25773.39,12178.67,2024-01-31,2024-04-30,12886.7,47.25,Repeat,611,1,2,2,122,Lost Customers,Inactive
14200,1,2.0,40008.05,14721.279999999999,2025-04-04,2025-04-04,40008.05,36.8,One-time,272,2,1,3,213,Lost Customers,Inactive
14201,2,6.0,42613.93,21150.7,2024-03-21,2025-11-24,21306.96,49.63,Repeat,38,5,2,3,523,New Customers,Active
14202,4,9.0,88996.26000000001,24776.01,2024-08-04,2025-05-07,22249.06,27.84,Repeat,239,2,4,4,244,At Risk,Inactive
14203,6,22.0,138947.77,63495.149999999994,2024-02-28,2025-08-07,23157.96,45.7,Repeat,147,3,5,5,355,Potential Loyalists,At Risk
14204,3,6.0,73521.64,29417.879999999997,2024-01-04,2025-07-16,24507.21,40.01,Repeat,169,3,3,4,334,Potential Loyalists,At Risk
14205,5,17.0,74254.4,35533.59,2024-01-07,2024-12-03,14850.88,47.85,Repeat,394,1,5,4,154,At Risk,Inactive
14206,4,7.0,23234.489999999998,11604.17,2024-09-02,2025-10-18,5808.62,49.94,Repeat,75,4,4,2,442,Loyal Customers,Active
14207,4,11.0,62427.700000000004,24511.39,2024-05-08,2024-08-12,15606.92,39.26,Repeat,507,1,4,4,144,At Risk,Inactive
14208,2,3.0,1935.8400000000001,775.76,2025-08-10,2025-09-09,967.92,40.07,Repeat,114,3,2,1,321,Potential Loyalists,At Risk
14209,5,16.0,75785.62,38628.59,2024-05-23,2025-08-18,15157.12,50.97,Repeat,136,3,5,4,354,Potential Loyalists,At Risk
14210,1,3.0,4215.06,2396.04,2025-12-08,2025-12-08,4215.06,56.84,One-time,24,5,1,1,511,New Customers,Active
14211,2,6.0,120020.94,55270.62,2025-05-18,2025-11-16,60010.47,46.05,Repeat,46,5,2,5,525,New Customers,Active
14212,1,1.0,513.81,194.04,2024-09-10,2024-09-10,513.81,37.76,One-time,478,1,1,1,111,Lost Customers,Inactive
14213,7,19.0,72574.81,27343.070000000003,2024-04-11,2025-09-27,10367.83,37.68,Repeat,96,4,5,4,454,Champions,At Risk
14214,5,8.0,82535.93,43201.41,2024-01-22,2025-07-19,16507.19,52.34,Repeat,166,3,5,4,354,Potential Loyalists,At Risk
14215,2,3.0,2770.66,930.5600000000001,2025-02-01,2025-12-28,1385.33,33.59,Repeat,4,5,2,1,521,New Customers,Active
14216,3,5.0,14571.41,7211.4400000000005,2024-02-07,2024-04-27,4857.14,49.49,Repeat,614,1,3,1,131,At Risk,Inactive
14217,4,17.0,125746.09999999999,52607.26,2024-08-24,2025-12-21,31436.52,41.84,Repeat,11,5,4,5,545,Champions,Active
14218,4,14.0,35978.86,16261.29,2025-04-04,2025-12-19,8994.72,45.2,Repeat,13,5,4,3,543,Loyal Customers,Active
14219,1,1.0,1063.77,547.6,2024-04-12,2024-04-12,1063.77,51.48,One-time,629,1,1,1,111,Lost Customers,Inactive
14220,5,20.0,197998.21,100768.93000000001,2024-04-24,2025-11-11,39599.64,50.89,Repeat,51,4,5,5,455,Champions,Active
14221,8,19.0,216726.02000000002,105001.32,2024-05-26,2025-09-19,27090.75,48.45,Repeat,104,4,5,5,455,Champions,At Risk
14222,5,11.0,37101.51,15983.5,2024-02-21,2025-04-26,7420.3,43.08,Repeat,250,2,5,3,253,At Risk,Inactive
14223,2,6.0,17160.01,6838.26,2024-08-04,2025-01-16,8580.0,39.85,Repeat,350,1,2,2,122,Lost Customers,Inactive
