order_id,payment_id,payment_method,payment_amount,payment_status
516007,716007,Debit Card,7447.12,Paid
516008,716008,COD,400.51,Paid
516009,716009,Credit Card,5130.9,Paid
516010,716010,Credit Card,20152.46,Paid
516011,716011,Wallet,113309.01,Paid
516012,716012,Net Banking,20084.9,Paid
516013,716013,UPI,3239.24,Paid
516014,716014,UPI,13633.91,Paid
516015,716015,Debit Card,198.76,Paid
516016,716016,UPI,6991.72,Paid
516017,716017,UPI,654.31,Paid
516018,716018,Credit Card,447.54,Paid
516019,716019,COD,127141.0,Pending
516020,716020,COD,29141.92,Paid
516021,716021,UPI,1185.37,Paid
516022,716022,Wallet,9014.74,Paid
516023,716023,UPI,2727.29,Paid
516024,716024,Debit Card,6893.98,Paid
516025,716025,Wallet,7783.69,Paid
516026,716026,UPI,3721.13,Paid
516027,716027,Credit Card,5210.66,Paid
516028,716028,Credit Card,4168.79,Paid
516029,716029,Credit Card,5491.5,Paid
516030,716030,Credit Card,2668.58,Paid
516031,716031,UPI,3357.07,Paid
516032,716032,UPI,5108.4,Paid
516033,716033,Debit Card,1327.33,Failed
516034,716034,Debit Card,27751.46,Paid
516035,716035,UPI,16469.63,Paid
516036,716036,Net Banking,2647.14,Paid
516037,716037,Debit Card,26359.47,Paid
516038,716038,UPI,1497.97,Paid
516039,716039,Credit Card,648.09,Paid
516040,716040,UPI,12190.35,Paid
516041,716041,UPI,2689.45,Paid
516042,716042,Net Banking,1188.92,Paid
516043,716043,COD,23002.32,Paid
516044,716044,Wallet,11120.99,Paid
516045,716045,Wallet,557.2,Paid
516046,716046,COD,61796.33,Paid
516047,716047,Credit Card,1640.1,Paid
516048,716048,UPI,67348.25,Paid
516049,716049,Debit Card,15879.82,Paid
516050,716050,COD,1363.83,Paid
516051,716051,Net Banking,35471.75,Paid
516052,716052,Wallet,6581.41,Paid
516053,716053,UPI,57639.3,Paid
516054,716054,Net Banking,11260.8,Paid
516055,716055,Wallet,1357.92,Paid
516056,716056,Net Banking,896.32,Paid
516057,716057,Net Banking,1178.43,Paid
516058,716058,Debit Card,1778.68,Paid
516059,716059,UPI,2312.5,Paid
516060,716060,UPI,23186.09,Paid
516061,716061,Credit Card,40468.99,Paid
516062,716062,UPI,26118.02,Paid
516063,716063,Wallet,953.77,Paid
516064,716064,COD,2860.28,Paid
516065,716065,Credit Card,84352.96,Paid
516066,716066,Credit Card,10593.19,Paid
516067,716067,Credit Card,52731.72,Paid
516068,716068,Debit Card,772.11,Paid
516069,716069,Credit Card,5968.33,Paid
516070,716070,Credit Card,959.25,Paid
516071,716071,COD,116935.76,Paid
516072,716072,Debit Card,548.59,Paid
516073,716073,COD,5915.82,Paid
516074,716074,COD,36909.19,Paid
516075,716075,Wallet,324.67,Paid
516076,716076,Debit Card,2714.93,Paid
516077,716077,UPI,1026.87,Paid
516078,716078,UPI,18187.79,Paid
516079,716079,UPI,18107.67,Pending
516080,716080,Debit Card,851.65,Paid
516081,716081,Credit Card,6170.46,Paid
516082,716082,Debit Card,5804.22,Paid
516083,716083,UPI,324.67,Paid
516084,716084,UPI,3361.95,Paid
516085,716085,Credit Card,1038.79,Paid
516086,716086,UPI,40280.45,Paid
516087,716087,COD,11593.43,Paid
516088,716088,Net Banking,903.57,Paid
516089,716089,Credit Card,11625.91,Paid
516090,716090,Credit Card,843.46,Paid
516091,716091,Credit Card,20268.6,Paid
516092,716092,UPI,1766.74,Paid
516093,716093,UPI,5667.15,Failed
516094,716094,UPI,4941.1,Paid
516095,716095,UPI,8847.79,Paid
516096,716096,COD,14887.8,Paid
516097,716097,Debit Card,1977.8,Paid
516098,716098,UPI,1276.75,Paid
516099,716099,UPI,17373.63,Paid
516100,716100,COD,6154.11,Paid
516101,716101,COD,5402.49,Paid
516102,716102,Credit Card,93401.97,Pending
516103,716103,UPI,6605.98,Paid
516104,716104,UPI,14447.93,Paid
516105,716105,Net Banking,798.64,Paid
516106,716106,COD,619.87,Paid
516107,716107,Credit Card,11074.69,Paid
516108,716108,UPI,8471.95,Paid
516109,716109,UPI,2176.36,Paid
516110,716110,Credit Card,54649.11,Pending
516111,716111,UPI,1109.27,Paid
516112,716112,Debit Card,4024.42,Paid
516113,716113,Credit Card,421.54,Paid
516114,716114,Credit Card,9647.32,Paid
516115,716115,COD,9854.42,Paid
516116,716116,COD,17435.93,Paid
516117,716117,UPI,8730.74,Paid
516118,716118,Net Banking,6402.37,Paid
516119,716119,Debit Card,460.64,Paid
516120,716120,Debit Card,7184.23,Paid
516121,716121,UPI,12380.94,Paid
516122,716122,UPI,1892.76,Failed
516123,716123,Debit Card,6126.87,Paid
516124,716124,Credit Card,6482.16,Paid
516125,716125,Credit Card,1563.76,Paid
516126,716126,UPI,1681.52,Paid
516127,716127,UPI,26400.35,Pending
516128,716128,UPI,12547.1,Paid
516129,716129,UPI,15830.43,Paid
516130,716130,UPI,16632.74,Paid
516131,716131,Debit Card,548.59,Paid
516132,716132,UPI,51823.07,Paid
516133,716133,Credit Card,705.67,Paid
516134,716134,Net Banking,3811.89,Paid
516135,716135,UPI,6233.78,Paid
516136,716136,COD,5755.37,Paid
516137,716137,UPI,7004.25,Paid
516138,716138,UPI,585.68,Paid
516139,716139,Net Banking,3455.22,Paid
516140,716140,UPI,2818.44,Paid
516141,716141,Credit Card,6959.42,Paid
516142,716142,Debit Card,803.87,Failed
516143,716143,COD,1244.46,Paid
516144,716144,COD,667.42,Paid
516145,716145,Net Banking,6146.52,Paid
516146,716146,Net Banking,432.37,Paid
516147,716147,UPI,1065.56,Paid
516148,716148,UPI,72269.16,Paid
516149,716149,UPI,33502.18,Paid
516150,716150,Wallet,1326.68,Paid
516151,716151,UPI,882.85,Paid
516152,716152,UPI,25027.84,Paid
516153,716153,UPI,15141.65,Paid
516154,716154,Credit Card,9766.69,Paid
516155,716155,UPI,2410.29,Paid
516156,716156,Wallet,728.43,Paid
516157,716157,UPI,546.78,Paid
516158,716158,COD,36627.45,Paid
516159,716159,UPI,3482.6,Paid
516160,716160,Credit Card,4343.58,Paid
516161,716161,UPI,16000.09,Pending
516162,716162,Credit Card,35606.34,Pending
516163,716163,UPI,13802.03,Paid
516164,716164,COD,1913.69,Paid
516165,716165,Net Banking,933.96,Paid
516166,716166,UPI,54914.2,Paid
516167,716167,UPI,1314.83,Pending
516168,716168,Credit Card,2833.14,Paid
516169,716169,Wallet,3048.04,Paid
516170,716170,UPI,35815.49,Paid
516171,716171,Net Banking,427.21,Paid
516172,716172,UPI,3631.65,Paid
516173,716173,Credit Card,5920.03,Pending
516174,716174,COD,25522.81,Paid
516175,716175,UPI,1595.19,Paid
516176,716176,Credit Card,2057.95,Paid
516177,716177,Credit Card,2833.37,Paid
516178,716178,UPI,934.79,Paid
516179,716179,Debit Card,1662.67,Paid
516180,716180,UPI,2968.76,Paid
516181,716181,Net Banking,9019.13,Paid
516182,716182,UPI,1985.15,Paid
516183,716183,COD,27528.31,Paid
516184,716184,UPI,32523.94,Paid
516185,716185,Net Banking,9435.0,Paid
516186,716186,Debit Card,9956.61,Paid
516187,716187,Debit Card,10485.98,Paid
516188,716188,UPI,10945.23,Paid
516189,716189,COD,2995.38,Paid
516190,716190,Debit Card,3749.21,Paid
516191,716191,Credit Card,789.39,Paid
516192,716192,UPI,2261.44,Paid
516193,716193,UPI,21841.7,Paid
516194,716194,Net Banking,978.26,Paid
516195,716195,COD,2855.73,Paid
516196,716196,Debit Card,15182.72,Paid
516197,716197,Net Banking,124364.03,Paid
516198,716198,Credit Card,1251.2,Paid
516199,716199,UPI,1686.86,Paid
516200,716200,Wallet,8260.35,Paid
516201,716201,UPI,5223.8,Paid
516202,716202,Debit Card,13327.79,Paid
516203,716203,Debit Card,1969.4,Paid
516204,716204,Debit Card,54700.73,Paid
516205,716205,UPI,7110.89,Paid
516206,716206,Debit Card,5264.99,Paid
516207,716207,COD,8891.32,Paid
516208,716208,COD,18026.11,Paid
516209,716209,Credit Card,3937.0,Paid
516210,716210,Credit Card,616.51,Paid
516211,716211,UPI,57639.3,Paid
516212,716212,COD,5956.46,Paid
516213,716213,COD,117747.55,Paid
516214,716214,Credit Card,5365.71,Paid
516215,716215,Credit Card,11616.79,Paid
516216,716216,UPI,1184.25,Paid
516217,716217,Debit Card,1629.66,Paid
516218,716218,UPI,12593.66,Paid
516219,716219,Debit Card,1725.42,Paid
516220,716220,Net Banking,20329.39,Paid
516221,716221,Credit Card,10992.36,Paid
516222,716222,UPI,408.34,Paid
516223,716223,Net Banking,7989.59,Paid
516224,716224,COD,7008.76,Paid
516225,716225,Wallet,25585.67,Paid
516226,716226,COD,2426.49,Paid
516227,716227,COD,19710.5,Failed
516228,716228,Credit Card,695.77,Paid
516229,716229,Debit Card,41281.63,Paid
516230,716230,UPI,40087.5,Paid
516231,716231,Credit Card,8550.39,Paid
516232,716232,Net Banking,11718.32,Pending
516233,716233,UPI,1200.87,Paid
516234,716234,UPI,1277.98,Paid
516235,716235,COD,116372.87,Paid
516236,716236,COD,15543.79,Paid
516237,716237,COD,1221.85,Paid
516238,716238,UPI,13600.08,Paid
516239,716239,Credit Card,28552.4,Paid
516240,716240,Credit Card,29305.27,Paid
516241,716241,Debit Card,12321.66,Pending
516242,716242,UPI,5015.17,Paid
516243,716243,COD,1124.43,Pending
516244,716244,UPI,1795.0,Paid
516245,716245,Credit Card,1087.13,Paid
516246,716246,Wallet,18450.49,Paid
516247,716247,Net Banking,453.91,Paid
516248,716248,Credit Card,949.05,Paid
516249,716249,UPI,11658.68,Paid
516250,716250,UPI,1846.95,Paid
516251,716251,UPI,3973.54,Paid
516252,716252,UPI,37480.36,Paid
516253,716253,UPI,1265.56,Paid
516254,716254,UPI,37305.62,Paid
516255,716255,Credit Card,567.31,Paid
516256,716256,Credit Card,21975.46,Paid
516257,716257,Net Banking,947.27,Paid
516258,716258,COD,12453.26,Paid
516259,716259,UPI,2285.86,Paid
516260,716260,Net Banking,9238.42,Paid
516261,716261,Credit Card,1856.44,Paid
516262,716262,Credit Card,3389.14,Paid
516263,716263,Wallet,3697.04,Paid
516264,716264,Credit Card,425.2,Paid
516265,716265,Credit Card,56407.62,Paid
516266,716266,UPI,486.23,Paid
516267,716267,Debit Card,11086.78,Paid
516268,716268,Debit Card,19734.05,Paid
516269,716269,Credit Card,4365.37,Paid
516270,716270,COD,5561.44,Paid
516271,716271,Debit Card,147695.75,Paid
516272,716272,Credit Card,35293.89,Paid
516273,716273,Net Banking,445.95,Paid
516274,716274,Net Banking,7973.71,Pending
516275,716275,UPI,11557.95,Paid
516276,716276,COD,546.78,Paid
516277,716277,UPI,9695.44,Paid
516278,716278,Credit Card,51830.04,Paid
516279,716279,Net Banking,4322.92,Pending
516280,716280,UPI,3146.79,Paid
516281,716281,COD,2584.56,Paid
516282,716282,COD,14009.2,Paid
516283,716283,Credit Card,3589.38,Paid
516284,716284,UPI,3045.08,Paid
516285,716285,UPI,6255.9,Paid
516286,716286,UPI,13143.08,Paid
516287,716287,Debit Card,7832.22,Paid
516288,716288,Credit Card,21829.99,Paid
516289,716289,Debit Card,9729.26,Paid
516290,716290,Credit Card,1569.06,Paid
516291,716291,UPI,10383.46,Paid
516292,716292,COD,965.14,Pending
516293,716293,UPI,1333.54,Paid
516294,716294,Debit Card,3110.35,Paid
516295,716295,Net Banking,25203.34,Paid
516296,716296,COD,11733.21,Paid
516297,716297,Credit Card,1417.32,Paid
516298,716298,Credit Card,21036.64,Paid
516299,716299,UPI,38856.64,Paid
516300,716300,Credit Card,7060.93,Paid
516301,716301,UPI,38834.8,Paid
516302,716302,Debit Card,18547.44,Paid
516303,716303,UPI,51362.37,Paid
516304,716304,UPI,38330.86,Paid
516305,716305,COD,66080.93,Pending
516306,716306,COD,8978.37,Paid
516307,716307,COD,7000.72,Paid
516308,716308,UPI,53689.35,Paid
516309,716309,UPI,1825.69,Paid
516310,716310,COD,81464.84,Failed
516311,716311,COD,10391.22,Paid
516312,716312,UPI,1490.35,Paid
516313,716313,COD,11697.39,Paid
516314,716314,Debit Card,26768.88,Paid
516315,716315,UPI,82103.72,Paid
516316,716316,Debit Card,53932.31,Paid
516317,716317,COD,125027.79,Paid
516318,716318,Net Banking,5823.02,Failed
516319,716319,UPI,7062.99,Pending
516320,716320,Net Banking,265694.4,Paid
516321,716321,Credit Card,3379.64,Failed
516322,716322,Credit Card,2672.84,Paid
516323,716323,Debit Card,1048.43,Paid
516324,716324,Debit Card,91771.59,Paid
516325,716325,COD,1084.93,Paid
516326,716326,COD,17437.97,Paid
516327,716327,UPI,3970.71,Failed
516328,716328,Debit Card,23206.0,Paid
516329,716329,Net Banking,120953.1,Paid
516330,716330,COD,2689.45,Paid
516331,716331,Debit Card,3169.63,Paid
516332,716332,Credit Card,75036.64,Paid
516333,716333,Credit Card,6427.58,Paid
516334,716334,UPI,4084.19,Paid
516335,716335,UPI,14462.99,Paid
516336,716336,Net Banking,8791.73,Paid
516337,716337,UPI,46883.56,Paid
516338,716338,Debit Card,9423.58,Paid
516339,716339,UPI,38076.9,Paid
516340,716340,UPI,14754.48,Paid
516341,716341,UPI,2433.48,Paid
516342,716342,UPI,21001.85,Paid
516343,716343,Credit Card,29551.3,Paid
516344,716344,Credit Card,8740.17,Paid
516345,716345,Debit Card,10891.16,Paid
516346,716346,Wallet,33905.65,Paid
516347,716347,Wallet,13064.98,Paid
516348,716348,Debit Card,5667.15,Paid
516349,716349,UPI,4643.38,Paid
516350,716350,Wallet,11733.21,Failed
516351,716351,COD,2137.22,Paid
516352,716352,Debit Card,451.9,Paid
516353,716353,Wallet,5645.3,Paid
516354,716354,Credit Card,1364.98,Paid
516355,716355,Credit Card,37234.34,Paid
516356,716356,COD,5515.98,Paid
516357,716357,UPI,10194.15,Paid
516358,716358,Wallet,3285.5,Paid
516359,716359,Net Banking,899.59,Paid
516360,716360,UPI,421.18,Paid
516361,716361,Credit Card,1559.14,Paid
516362,716362,Net Banking,2160.85,Paid
516363,716363,Debit Card,49716.59,Paid
516364,716364,Credit Card,32430.75,Paid
516365,716365,COD,4783.47,Paid
516366,716366,UPI,2385.63,Paid
516367,716367,Credit Card,9695.27,Paid
516368,716368,COD,40559.95,Paid
516369,716369,UPI,50411.14,Paid
516370,716370,Credit Card,7561.58,Paid
516371,716371,Wallet,513.81,Paid
516372,716372,UPI,1231.72,Paid
516373,716373,UPI,1520.84,Paid
516374,716374,UPI,7218.0,Paid
516375,716375,COD,493.21,Paid
516376,716376,UPI,16371.92,Paid
516377,716377,COD,971.49,Paid
516378,716378,UPI,4322.92,Paid
516379,716379,Credit Card,29501.33,Pending
516380,716380,UPI,5183.39,Paid
516381,716381,Credit Card,59186.19,Paid
516382,716382,Net Banking,3778.94,Paid
516383,716383,UPI,3406.63,Paid
516384,716384,COD,4348.96,Paid
516385,716385,UPI,47121.63,Paid
516386,716386,UPI,2053.73,Paid
516387,716387,COD,39419.7,Paid
516388,716388,Debit Card,5098.59,Paid
516389,716389,UPI,12715.71,Failed
516390,716390,Credit Card,10596.77,Failed
516391,716391,Debit Card,1575.16,Paid
516392,716392,Net Banking,1048.66,Paid
516393,716393,UPI,25815.1,Paid
516394,716394,COD,619.87,Paid
516395,716395,UPI,8138.39,Paid
516396,716396,UPI,14193.01,Paid
516397,716397,Credit Card,5315.63,Paid
516398,716398,Credit Card,10487.58,Paid
516399,716399,Credit Card,5070.74,Paid
516400,716400,Credit Card,4403.28,Paid
516401,716401,Net Banking,10893.99,Paid
516402,716402,Credit Card,3025.68,Paid
516403,716403,Debit Card,3671.14,Paid
516404,716404,UPI,15310.32,Paid
516405,716405,Debit Card,2707.97,Paid
516406,716406,UPI,7056.84,Failed
516407,716407,Debit Card,4518.92,Paid
516408,716408,COD,8740.17,Paid
516409,716409,Wallet,846.67,Paid
516410,716410,UPI,11617.72,Paid
516411,716411,COD,408.34,Paid
516412,716412,Credit Card,396.4,Paid
516413,716413,UPI,4342.47,Paid
516414,716414,COD,33041.54,Paid
516415,716415,UPI,15116.82,Paid
516416,716416,Debit Card,4324.3,Paid
516417,716417,Credit Card,1976.0,Paid
516418,716418,Credit Card,112941.88,Paid
516419,716419,COD,6055.79,Paid
516420,716420,COD,32685.13,Paid
516421,716421,Debit Card,6293.58,Paid
516422,716422,Debit Card,3248.37,Paid
516423,716423,Credit Card,61001.14,Paid
516424,716424,UPI,21873.03,Paid
516425,716425,Credit Card,6724.6,Paid
516426,716426,Debit Card,12185.75,Paid
516427,716427,COD,355.37,Paid
516428,716428,Debit Card,68661.65,Paid
516429,716429,Wallet,8872.92,Paid
516430,716430,COD,4347.33,Paid
516431,716431,Net Banking,2667.08,Paid
516432,716432,COD,1152.74,Paid
516433,716433,UPI,69987.95,Paid
516434,716434,UPI,2038.87,Paid
516435,716435,Credit Card,36918.61,Paid
516436,716436,Debit Card,7569.08,Paid
516437,716437,UPI,2048.66,Paid
516438,716438,Credit Card,32714.16,Failed
516439,716439,UPI,5500.07,Paid
516440,716440,UPI,5323.91,Paid
516441,716441,Credit Card,8132.91,Paid
516442,716442,UPI,6288.03,Paid
516443,716443,COD,1436.35,Paid
516444,716444,Debit Card,20272.35,Paid
516445,716445,UPI,7860.04,Paid
516446,716446,COD,2618.35,Paid
516447,716447,UPI,26607.35,Paid
516448,716448,COD,55659.74,Pending
516449,716449,UPI,1058.34,Paid
516450,716450,UPI,35265.61,Paid
516451,716451,Credit Card,24142.88,Paid
516452,716452,COD,591.4,Paid
516453,716453,UPI,36382.64,Paid
516454,716454,COD,4574.84,Paid
516455,716455,UPI,15051.02,Paid
516456,716456,COD,1201.36,Paid
516457,716457,UPI,25709.45,Paid
516458,716458,Debit Card,15762.31,Paid
516459,716459,Net Banking,909.82,Paid
516460,716460,Credit Card,12616.36,Paid
516461,716461,Credit Card,12268.67,Paid
516462,716462,Credit Card,22916.64,Paid
516463,716463,Wallet,2718.42,Paid
516464,716464,UPI,11023.77,Paid
516465,716465,Debit Card,89262.24,Paid
516466,716466,Credit Card,34925.24,Paid
516467,716467,UPI,12961.45,Paid
516468,716468,Credit Card,27995.65,Paid
516469,716469,Credit Card,2510.48,Paid
516470,716470,COD,29724.51,Paid
516471,716471,Net Banking,6350.11,Paid
516472,716472,Net Banking,40908.02,Paid
516473,716473,COD,10900.58,Paid
516474,716474,Debit Card,1053.81,Paid
516475,716475,Wallet,13600.08,Paid
516476,716476,UPI,14955.66,Paid
516477,716477,UPI,180873.48,Paid
516478,716478,Wallet,4387.98,Paid
516479,716479,Net Banking,3753.74,Paid
516480,716480,UPI,3014.38,Paid
516481,716481,Debit Card,35784.51,Paid
516482,716482,UPI,435.85,Pending
516483,716483,Credit Card,3014.98,Paid
516484,716484,UPI,16000.09,Paid
516485,716485,Credit Card,8682.59,Failed
516486,716486,COD,5457.15,Paid
516487,716487,Net Banking,7561.58,Paid
516488,716488,Net Banking,22867.28,Paid
516489,716489,Credit Card,2002.26,Paid
516490,716490,COD,3756.74,Paid
516491,716491,UPI,7968.71,Paid
516492,716492,Credit Card,58248.92,Paid
516493,716493,UPI,14536.72,Paid
516494,716494,UPI,21139.84,Failed
516495,716495,Credit Card,3839.46,Paid
516496,716496,Wallet,11588.82,Paid
516497,716497,Net Banking,7306.13,Paid
516498,716498,COD,58744.92,Paid
516499,716499,Net Banking,3565.92,Paid
516500,716500,Credit Card,1549.69,Paid
516501,716501,Credit Card,12605.19,Paid
516502,716502,Debit Card,67917.96,Paid
516503,716503,Wallet,17080.56,Paid
516504,716504,Debit Card,9933.86,Paid
516505,716505,COD,5806.29,Paid
516506,716506,Net Banking,4067.03,Paid
516507,716507,Wallet,77395.59,Paid
516508,716508,Credit Card,1167.23,Paid
516509,716509,UPI,5811.96,Paid
516510,716510,Credit Card,7552.5,Paid
516511,716511,Wallet,21242.39,Paid
516512,716512,UPI,4365.9,Paid
516513,716513,Credit Card,4599.86,Failed
516514,716514,Net Banking,3446.99,Paid
516515,716515,Net Banking,46470.54,Paid
516516,716516,UPI,10259.86,Paid
516517,716517,Credit Card,816.68,Paid
516518,716518,COD,18439.59,Paid
516519,716519,Net Banking,787.92,Paid
516520,716520,UPI,6966.98,Paid
516521,716521,UPI,989.59,Paid
516522,716522,Credit Card,34416.3,Paid
516523,716523,Net Banking,1440.81,Paid
516524,716524,Credit Card,17454.51,Paid
516525,716525,UPI,18210.22,Paid
516526,716526,UPI,11171.27,Paid
516527,716527,COD,9806.55,Paid
516528,716528,Debit Card,5774.77,Paid
516529,716529,Credit Card,5242.42,Paid
516530,716530,Wallet,3941.53,Paid
516531,716531,Credit Card,68342.9,Paid
516532,716532,Wallet,3044.28,Paid
516533,716533,COD,24407.22,Paid
516534,716534,Credit Card,59725.71,Paid
516535,716535,UPI,109630.65,Paid
516536,716536,UPI,7418.52,Paid
516537,716537,COD,47874.1,Paid
516538,716538,Credit Card,11311.97,Paid
516539,716539,Debit Card,61003.61,Failed
516540,716540,UPI,10895.01,Paid
516541,716541,COD,4978.31,Paid
516542,716542,UPI,33574.19,Paid
516543,716543,Credit Card,3245.28,Paid
516544,716544,UPI,16564.63,Paid
516545,716545,Debit Card,5828.35,Paid
516546,716546,UPI,62588.38,Failed
516547,716547,Debit Card,79175.31,Paid
516548,716548,UPI,35504.32,Pending
516549,716549,UPI,8770.0,Paid
516550,716550,UPI,8936.42,Paid
516551,716551,COD,7425.93,Paid
516552,716552,Debit Card,18731.68,Paid
516553,716553,COD,298.31,Paid
516554,716554,COD,13554.51,Paid
516555,716555,Credit Card,6880.06,Paid
516556,716556,UPI,51034.27,Paid
516557,716557,UPI,45463.56,Paid
516558,716558,COD,6600.09,Paid
516559,716559,Debit Card,2498.37,Paid
516560,716560,Debit Card,6409.05,Paid
516561,716561,COD,16181.47,Paid
516562,716562,UPI,40287.05,Paid
516563,716563,Credit Card,9431.2,Paid
516564,716564,UPI,10827.49,Paid
516565,716565,Net Banking,7994.35,Paid
516566,716566,UPI,19609.97,Paid
516567,716567,UPI,794.98,Paid
516568,716568,Credit Card,1352.29,Paid
516569,716569,UPI,30138.65,Paid
516570,716570,UPI,4130.19,Paid
516571,716571,COD,10754.27,Paid
516572,716572,Debit Card,40293.39,Paid
516573,716573,Credit Card,1479.19,Paid
516574,716574,UPI,30958.6,Paid
516575,716575,Debit Card,45851.82,Paid
516576,716576,UPI,9762.89,Paid
516577,716577,COD,30313.21,Paid
516578,716578,Credit Card,3838.74,Paid
516579,716579,UPI,12401.07,Paid
516580,716580,Debit Card,11415.49,Paid
516581,716581,COD,9069.5,Paid
516582,716582,Credit Card,4089.45,Paid
