order_id,customer_id,order_date,sales_channel,order_status,shipping_city
517017,12798,2024-11-16,Paid Search,Delivered,Lucknow
517018,12570,2025-07-21,Organic,Delivered,Hyderabad
517019,10787,2025-03-15,Organic,Delivered,Gurugram
517020,12673,2024-02-29,Direct,Delivered,Lucknow
517021,14007,2025-05-02,Paid Search,Delivered,Indore
517022,12428,2025-04-09,Paid Search,Delivered,Kochi
517023,12906,2025-09-28,Affiliate,Delivered,Bhopal
517024,14243,2025-11-03,Direct,Delivered,Kochi
517025,10900,2025-03-05,Organic,Delivered,Lucknow
517026,11626,2025-10-04,Email,Delivered,Chandigarh
517027,14471,2024-04-11,Paid Search,Delivered,Patna
517028,10807,2025-03-24,Paid Search,Delivered,Chennai
517029,11270,2025-02-26,Social,Delivered,Bhopal
517030,11372,2024-05-05,Affiliate,Delivered,Kochi
517031,14123,2025-01-28,Organic,Delivered,Kolkata
517032,10716,2025-05-12,Organic,Delivered,Patna
517033,11873,2024-10-30,Direct,Delivered,Ahmedabad
517034,12024,2025-05-01,Direct,Delivered,Ghaziabad
517035,10407,2025-06-28,Social,Delivered,Mumbai
517036,10585,2025-03-06,Organic,Delivered,Delhi
517037,11882,2024-10-18,Organic,Delivered,Indore
517038,10438,2024-07-13,Organic,Delivered,Chennai
517039,14897,2025-04-28,Paid Search,Delivered,Indore
517040,12256,2025-10-20,Email,Delivered,Jaipur
517041,10034,2024-12-03,Organic,Delivered,Mumbai
517042,13006,2025-01-02,Organic,Delivered,Pune
517043,13776,2025-10-28,Email,Delivered,Hyderabad
517044,13039,2024-08-05,Paid Search,Delivered,Ghaziabad
517045,12857,2025-08-13,Organic,Delivered,Mumbai
517046,10462,2024-07-05,Social,Delivered,Noida
517047,13649,2024-07-07,Organic,Delivered,Indore
517048,14858,2024-07-24,Email,Delivered,Kochi
517049,11822,2024-02-08,Organic,Delivered,Gurugram
517050,10609,2024-12-03,Paid Search,Delivered,Ahmedabad
517051,11070,2024-09-15,Social,Delivered,Lucknow
517052,13303,2024-06-17,Email,Delivered,Delhi
517053,13213,2025-07-07,Organic,Delivered,Patna
517054,14444,2025-01-13,Direct,Delivered,Delhi
517055,12031,2024-05-23,Direct,Delivered,Kochi
517056,14424,2024-05-20,Social,Cancelled,Bengaluru
517057,11378,2025-08-14,Paid Search,Delivered,Patna
517058,12561,2024-07-17,Organic,Delivered,Chennai
517059,13292,2024-10-15,Direct,Delivered,Delhi
517060,11388,2024-03-28,Organic,Delivered,Gurugram
517061,11845,2025-08-10,Paid Search,Delivered,Kochi
517062,14140,2024-09-18,Paid Search,Cancelled,Gurugram
517063,12890,2025-05-30,Paid Search,Delivered,Pune
517064,13063,2024-10-23,Organic,Delivered,Bhopal
517065,13119,2025-08-08,Organic,Delivered,Noida
517066,13956,2024-10-22,Affiliate,Delivered,Delhi
517067,14858,2025-10-16,Organic,Delivered,Hyderabad
517068,12000,2025-06-13,Affiliate,Delivered,Gurugram
517069,11773,2024-12-17,Paid Search,Delivered,Mumbai
517070,14568,2024-12-19,Organic,Delivered,Noida
517071,12397,2025-03-29,Affiliate,Delivered,Pune
517072,14648,2025-05-21,Email,Delivered,Chennai
517073,14409,2025-05-31,Email,Cancelled,Lucknow
517074,13687,2024-01-25,Organic,Delivered,Noida
517075,13602,2024-07-12,Email,Delivered,Noida
517076,14713,2024-11-15,Affiliate,Delivered,Bengaluru
517077,11369,2025-01-27,Direct,Delivered,Gurugram
517078,12268,2024-03-06,Email,Delivered,Delhi
517079,12730,2024-05-25,Paid Search,Delivered,Ahmedabad
517080,10973,2024-12-03,Affiliate,Delivered,Jaipur
517081,12588,2024-11-22,Organic,Delivered,Lucknow
517082,13280,2025-03-25,Paid Search,Delivered,Ghaziabad
517083,12517,2024-02-20,Affiliate,Delivered,Bhopal
517084,13267,2025-08-05,Paid Search,Delivered,Lucknow
517085,10508,2024-08-08,Organic,Delivered,Chandigarh
517086,12457,2025-02-06,Organic,Delivered,Indore
517087,14647,2025-11-23,Organic,Delivered,Ahmedabad
517088,11304,2024-10-04,Direct,Delivered,Chennai
517089,12279,2024-08-17,Email,Delivered,Gurugram
517090,13122,2024-07-12,Affiliate,Delivered,Kolkata
517091,13128,2025-04-21,Direct,Delivered,Bengaluru
517092,10904,2025-11-30,Paid Search,Delivered,Noida
517093,10565,2025-02-13,Affiliate,Delivered,Chennai
517094,13767,2024-05-24,Paid Search,Delivered,Kolkata
517095,12666,2025-11-22,Affiliate,Delivered,Jaipur
517096,14535,2024-02-01,Email,Delivered,Chandigarh
517097,14951,2024-10-26,Direct,Delivered,Ghaziabad
517098,10834,2024-04-02,Affiliate,Delivered,Delhi
517099,11805,2024-01-25,Organic,Delivered,Mumbai
517100,14102,2025-12-30,Email,Delivered,Chandigarh
517101,11472,2024-03-03,Organic,Delivered,Patna
517102,10993,2025-10-24,Social,Delivered,Indore
517103,10781,2025-02-02,Organic,Delivered,Hyderabad
517104,12503,2024-08-22,Social,Delivered,Gurugram
517105,11910,2025-09-22,Affiliate,Delivered,Mumbai
517106,14647,2024-01-03,Paid Search,Delivered,Lucknow
517107,14825,2025-05-19,Organic,Delivered,Pune
517108,10414,2025-07-14,Paid Search,Delivered,Chennai
517109,14517,2024-09-23,Organic,Delivered,Kolkata
517110,10449,2024-08-07,Organic,Delivered,Bengaluru
517111,13595,2024-01-07,Email,Delivered,Patna
517112,14794,2024-01-17,Email,Delivered,Patna
517113,11729,2024-02-02,Social,Delivered,Patna
517114,10795,2024-11-29,Paid Search,Delivered,Kochi
517115,10330,2025-01-23,Social,Delivered,Bhopal
517116,11711,2024-11-06,Direct,Delivered,Bengaluru
517117,14763,2025-05-28,Paid Search,Delivered,Jaipur
517118,12295,2024-09-21,Paid Search,Delivered,Kolkata
517119,12090,2025-07-31,Social,Delivered,Delhi
517120,10034,2025-04-22,Organic,Delivered,Chennai
517121,13333,2025-11-15,Paid Search,Delivered,Gurugram
517122,10941,2025-06-14,Email,Delivered,Hyderabad
517123,13446,2024-04-03,Organic,Delivered,Noida
517124,14143,2025-02-12,Social,Delivered,Gurugram
517125,13872,2025-04-25,Paid Search,Delivered,Delhi
517126,12595,2024-01-11,Paid Search,Delivered,Patna
517127,13251,2024-02-02,Social,Delivered,Jaipur
517128,11970,2024-01-17,Organic,Delivered,Ahmedabad
517129,13545,2024-05-05,Paid Search,Delivered,Delhi
517130,13410,2025-10-06,Social,Delivered,Bhopal
517131,10942,2024-06-24,Email,Delivered,Patna
517132,11624,2024-05-16,Direct,Cancelled,Bhopal
517133,13878,2024-11-22,Affiliate,Delivered,Noida
517134,12193,2024-10-17,Social,Delivered,Gurugram
517135,11179,2025-12-27,Organic,Delivered,Indore
517136,14969,2024-03-16,Organic,Delivered,Indore
517137,14340,2025-09-06,Organic,Delivered,Jaipur
517138,13872,2024-06-16,Organic,Delivered,Mumbai
517139,12110,2024-08-14,Organic,Delivered,Ahmedabad
517140,12770,2024-12-20,Email,Delivered,Indore
517141,14729,2025-12-14,Social,Delivered,Kochi
517142,12634,2024-06-21,Organic,Delivered,Bengaluru
517143,14126,2024-09-08,Email,Delivered,Bhopal
517144,14222,2025-04-26,Affiliate,Delivered,Chandigarh
517145,14023,2025-05-04,Organic,Delivered,Kolkata
517146,13005,2024-09-25,Organic,Delivered,Kochi
517147,11726,2024-04-05,Social,Delivered,Delhi
517148,11697,2025-07-30,Organic,Delivered,Pune
517149,14057,2025-10-20,Organic,Delivered,Mumbai
517150,12089,2025-03-16,Social,Delivered,Jaipur
517151,11237,2025-09-30,Social,Delivered,Chandigarh
517152,10917,2024-07-04,Affiliate,Cancelled,Jaipur
517153,13078,2025-09-23,Organic,Delivered,Ahmedabad
517154,14798,2025-08-13,Direct,Delivered,Hyderabad
517155,11894,2025-10-21,Organic,Delivered,Kolkata
517156,13262,2025-11-12,Paid Search,Delivered,Delhi
517157,11545,2024-09-09,Organic,Delivered,Noida
517158,11993,2024-03-28,Paid Search,Delivered,Chandigarh
517159,12042,2025-07-01,Affiliate,Delivered,Gurugram
517160,11800,2025-05-04,Organic,Delivered,Patna
517161,14238,2025-04-18,Organic,Delivered,Jaipur
517162,14535,2025-04-06,Email,Delivered,Chennai
517163,11346,2024-01-30,Organic,Delivered,Lucknow
517164,11802,2025-05-04,Social,Delivered,Gurugram
517165,10100,2024-12-19,Direct,Delivered,Chandigarh
517166,13782,2024-01-23,Organic,Delivered,Ghaziabad
517167,13540,2025-09-17,Organic,Delivered,Hyderabad
517168,14178,2024-01-21,Paid Search,Cancelled,Pune
517169,12799,2024-06-19,Direct,Delivered,Bengaluru
517170,14550,2024-08-03,Direct,Delivered,Chennai
517171,10706,2025-07-26,Affiliate,Delivered,Ahmedabad
517172,11866,2024-02-28,Email,Delivered,Bhopal
517173,12240,2024-10-07,Paid Search,Cancelled,Kolkata
517174,13827,2024-09-24,Affiliate,Delivered,Ahmedabad
517175,11097,2024-10-30,Affiliate,Delivered,Ghaziabad
517176,11635,2025-09-29,Organic,Delivered,Kochi
517177,10471,2024-08-25,Email,Delivered,Pune
517178,14721,2024-09-16,Affiliate,Delivered,Indore
517179,12267,2024-10-25,Direct,Delivered,Patna
517180,10056,2024-10-14,Email,Delivered,Bhopal
517181,11177,2025-11-28,Affiliate,Delivered,Hyderabad
517182,12851,2024-07-14,Direct,Delivered,Hyderabad
517183,12457,2024-03-23,Organic,Delivered,Indore
517184,12550,2024-11-04,Social,Delivered,Ahmedabad
517185,10312,2024-03-02,Direct,Delivered,Jaipur
517186,14389,2025-08-05,Email,Delivered,Bengaluru
517187,14148,2025-10-14,Direct,Delivered,Bengaluru
517188,11082,2025-08-30,Organic,Delivered,Kolkata
517189,11834,2025-08-11,Organic,Delivered,Gurugram
517190,10437,2024-11-03,Organic,Delivered,Kochi
517191,10639,2025-05-25,Organic,Delivered,Mumbai
517192,14233,2024-10-17,Email,Delivered,Ghaziabad
517193,10569,2025-09-16,Paid Search,Delivered,Patna
517194,11751,2024-05-22,Paid Search,Delivered,Kolkata
517195,14968,2024-04-12,Email,Delivered,Bhopal
517196,11625,2025-12-14,Email,Delivered,Pune
517197,13435,2024-09-20,Organic,Delivered,Lucknow
517198,10527,2024-08-15,Paid Search,Delivered,Hyderabad
517199,14369,2025-05-03,Email,Delivered,Indore
517200,14601,2024-09-07,Organic,Delivered,Mumbai
517201,14564,2025-06-30,Affiliate,Delivered,Noida
517202,13165,2024-11-10,Email,Delivered,Hyderabad
517203,14861,2025-07-27,Email,Delivered,Hyderabad
517204,13461,2024-02-28,Paid Search,Delivered,Kolkata
517205,11881,2025-06-15,Affiliate,Cancelled,Mumbai
517206,14490,2024-08-28,Organic,Delivered,Ahmedabad
517207,11367,2024-11-05,Direct,Delivered,Pune
517208,14220,2025-11-11,Organic,Delivered,Kolkata
517209,14654,2024-12-18,Paid Search,Delivered,Hyderabad
517210,12260,2024-02-24,Email,Delivered,Bengaluru
517211,11161,2024-12-01,Paid Search,Delivered,Chandigarh
517212,10799,2024-06-24,Paid Search,Delivered,Pune
517213,12687,2024-12-13,Organic,Delivered,Noida
517214,13362,2024-06-08,Affiliate,Delivered,Ahmedabad
517215,12951,2025-04-15,Social,Delivered,Pune
517216,13254,2024-06-20,Paid Search,Delivered,Mumbai
517217,10127,2024-12-06,Paid Search,Delivered,Lucknow
517218,10236,2025-11-28,Social,Delivered,Delhi
517219,11316,2025-04-11,Social,Delivered,Chennai
517220,14498,2025-06-01,Organic,Delivered,Indore
517221,12521,2025-07-18,Organic,Cancelled,Bengaluru
517222,11677,2025-11-03,Email,Delivered,Hyderabad
517223,13328,2025-10-09,Paid Search,Delivered,Bhopal
517224,12144,2025-09-18,Direct,Delivered,Pune
517225,10718,2024-09-06,Paid Search,Delivered,Jaipur
517226,12569,2025-04-01,Organic,Delivered,Mumbai
517227,13488,2025-08-21,Organic,Delivered,Jaipur
517228,14561,2025-02-13,Email,Delivered,Hyderabad
517229,11841,2024-04-02,Paid Search,Delivered,Ahmedabad
517230,10853,2025-01-07,Paid Search,Delivered,Bhopal
517231,14328,2024-06-07,Organic,Delivered,Lucknow
517232,11844,2025-05-19,Organic,Delivered,Patna
517233,10789,2025-09-20,Paid Search,Delivered,Kochi
517234,12507,2025-05-28,Paid Search,Delivered,Ahmedabad
517235,10300,2025-02-06,Email,Delivered,Chennai
517236,14960,2025-03-14,Organic,Delivered,Hyderabad
517237,13898,2025-01-28,Paid Search,Delivered,Ghaziabad
517238,12199,2024-11-24,Direct,Delivered,Gurugram
517239,12727,2024-06-14,Email,Delivered,Chandigarh
517240,11993,2025-05-08,Direct,Delivered,Hyderabad
517241,12345,2024-09-12,Organic,Delivered,Ghaziabad
517242,14676,2024-04-24,Paid Search,Delivered,Gurugram
517243,13632,2025-08-07,Paid Search,Delivered,Jaipur
517244,13308,2025-02-07,Direct,Delivered,Gurugram
517245,14884,2025-01-15,Direct,Delivered,Jaipur
517246,10818,2025-01-14,Social,Delivered,Indore
517247,14542,2024-02-26,Paid Search,Delivered,Pune
517248,10880,2025-01-25,Social,Delivered,Chennai
517249,11298,2025-02-01,Direct,Delivered,Ghaziabad
517250,13223,2025-01-08,Social,Delivered,Pune
517251,10683,2024-01-06,Affiliate,Delivered,Lucknow
517252,12336,2025-07-02,Email,Delivered,Chennai
517253,11681,2025-03-24,Organic,Delivered,Chennai
517254,10045,2025-07-07,Affiliate,Delivered,Ghaziabad
517255,10919,2025-01-03,Organic,Delivered,Pune
517256,12243,2024-08-28,Direct,Delivered,Kochi
517257,10422,2025-09-01,Paid Search,Delivered,Indore
517258,14699,2024-09-13,Social,Delivered,Ahmedabad
517259,12145,2024-11-27,Paid Search,Delivered,Chennai
517260,13737,2024-01-13,Organic,Delivered,Kolkata
517261,11023,2024-04-29,Affiliate,Delivered,Jaipur
517262,12794,2024-03-23,Email,Delivered,Noida
517263,10568,2024-11-05,Direct,Delivered,Kolkata
517264,10976,2024-07-10,Social,Delivered,Kolkata
517265,13421,2024-08-31,Organic,Delivered,Jaipur
517266,11679,2025-07-13,Organic,Delivered,Bengaluru
517267,14914,2025-05-14,Paid Search,Delivered,Delhi
517268,14984,2025-08-06,Paid Search,Delivered,Jaipur
517269,10659,2025-08-19,Paid Search,Delivered,Gurugram
517270,13296,2024-06-30,Organic,Delivered,Noida
517271,13914,2025-03-26,Direct,Delivered,Mumbai
517272,11382,2025-09-27,Organic,Delivered,Ahmedabad
517273,14207,2024-08-10,Affiliate,Delivered,Lucknow
517274,13690,2024-10-01,Social,Delivered,Chandigarh
517275,11624,2025-01-23,Social,Delivered,Gurugram
517276,10457,2025-08-06,Email,Delivered,Gurugram
517277,12217,2024-04-17,Direct,Delivered,Delhi
517278,11853,2024-12-07,Email,Delivered,Jaipur
517279,12640,2024-06-26,Paid Search,Delivered,Patna
517280,11146,2025-06-04,Paid Search,Delivered,Kochi
517281,11559,2024-06-25,Affiliate,Delivered,Chandigarh
517282,14481,2024-09-17,Social,Delivered,Noida
517283,14212,2024-09-10,Email,Delivered,Indore
517284,13676,2024-02-21,Paid Search,Delivered,Kolkata
517285,11764,2025-05-03,Affiliate,Delivered,Jaipur
517286,12488,2024-07-04,Paid Search,Delivered,Kolkata
517287,11465,2024-12-24,Social,Delivered,Mumbai
517288,12040,2025-05-24,Direct,Delivered,Delhi
517289,12586,2025-07-29,Social,Delivered,Pune
517290,14293,2025-11-02,Organic,Delivered,Gurugram
517291,13980,2024-04-02,Social,Delivered,Gurugram
517292,10978,2025-04-04,Organic,Delivered,Chandigarh
517293,14728,2024-08-27,Paid Search,Cancelled,Noida
517294,10374,2025-07-16,Social,Delivered,Chennai
517295,10240,2024-10-11,Organic,Delivered,Bhopal
517296,14259,2024-01-11,Social,Delivered,Chandigarh
517297,11417,2025-09-17,Social,Delivered,Hyderabad
517298,14283,2025-07-09,Organic,Delivered,Gurugram
517299,10345,2024-08-29,Organic,Delivered,Chennai
517300,11216,2025-09-02,Email,Delivered,Delhi
517301,14127,2024-10-27,Direct,Delivered,Delhi
517302,10977,2024-10-28,Paid Search,Delivered,Chennai
517303,12597,2024-08-07,Organic,Delivered,Hyderabad
517304,13607,2024-12-27,Direct,Delivered,Kochi
517305,11745,2025-12-27,Direct,Delivered,Kochi
517306,10717,2024-02-08,Direct,Delivered,Delhi
517307,14167,2025-03-09,Organic,Delivered,Kochi
517308,13110,2024-05-07,Direct,Delivered,Patna
517309,14561,2024-03-31,Direct,Delivered,Kochi
517310,13507,2024-02-11,Paid Search,Delivered,Indore
517311,13722,2024-07-18,Email,Delivered,Bengaluru
517312,13110,2025-06-18,Organic,Delivered,Chandigarh
517313,13351,2025-06-22,Paid Search,Delivered,Chandigarh
517314,12135,2025-08-07,Social,Delivered,Noida
517315,14634,2024-04-16,Organic,Delivered,Mumbai
517316,14081,2024-03-20,Direct,Delivered,Chennai
517317,11212,2025-12-18,Direct,Delivered,Lucknow
517318,14650,2025-11-04,Direct,Delivered,Bengaluru
517319,11170,2025-05-26,Organic,Delivered,Kochi
517320,13529,2025-09-05,Email,Delivered,Mumbai
517321,14605,2025-08-11,Direct,Delivered,Lucknow
517322,12095,2025-02-25,Organic,Delivered,Noida
517323,10925,2024-12-13,Email,Delivered,Jaipur
517324,14979,2025-12-16,Organic,Delivered,Bhopal
517325,13969,2025-05-09,Email,Delivered,Bengaluru
517326,12248,2025-10-07,Email,Delivered,Bengaluru
517327,14956,2024-05-31,Direct,Delivered,Mumbai
517328,10582,2024-06-11,Social,Delivered,Chennai
517329,12637,2025-04-05,Affiliate,Delivered,Delhi
517330,10913,2025-11-28,Organic,Delivered,Bengaluru
517331,10925,2025-03-29,Email,Delivered,Ghaziabad
517332,11740,2024-11-19,Direct,Delivered,Ghaziabad
517333,12871,2024-01-19,Email,Cancelled,Chandigarh
517334,10856,2024-04-23,Direct,Delivered,Chandigarh
517335,12602,2024-06-17,Email,Delivered,Chandigarh
517336,13892,2024-05-26,Social,Delivered,Bhopal
517337,10734,2025-05-28,Direct,Delivered,Chandigarh
517338,10071,2025-05-15,Paid Search,Delivered,Chennai
517339,13735,2024-10-04,Affiliate,Delivered,Kochi
517340,12030,2025-12-22,Email,Delivered,Gurugram
517341,10951,2024-10-14,Affiliate,Delivered,Bengaluru
517342,14392,2024-11-21,Social,Delivered,Jaipur
517343,12136,2025-01-19,Social,Delivered,Patna
517344,10589,2025-02-22,Organic,Delivered,Kochi
517345,11545,2024-05-19,Direct,Delivered,Kochi
517346,12881,2024-08-07,Paid Search,Delivered,Gurugram
517347,11456,2025-05-17,Social,Delivered,Noida
517348,14670,2025-09-10,Organic,Delivered,Mumbai
517349,13137,2024-11-05,Email,Delivered,Noida
517350,10358,2024-03-25,Paid Search,Delivered,Pune
517351,11736,2025-09-14,Social,Delivered,Chennai
517352,11749,2025-03-01,Affiliate,Delivered,Gurugram
517353,10730,2024-11-14,Social,Delivered,Chennai
517354,10189,2025-03-04,Organic,Delivered,Gurugram
517355,10561,2025-08-24,Affiliate,Cancelled,Ahmedabad
517356,13411,2024-01-01,Social,Delivered,Ahmedabad
517357,11242,2024-09-20,Paid Search,Delivered,Pune
517358,12088,2025-11-18,Paid Search,Delivered,Pune
517359,10714,2024-08-07,Affiliate,Cancelled,Indore
517360,14737,2025-12-13,Direct,Delivered,Chennai
517361,14933,2024-07-24,Affiliate,Delivered,Ghaziabad
517362,13457,2024-12-07,Direct,Delivered,Pune
517363,11659,2024-02-21,Social,Delivered,Gurugram
517364,13010,2025-06-14,Paid Search,Delivered,Mumbai
517365,11930,2024-06-24,Affiliate,Delivered,Patna
517366,14552,2025-09-12,Paid Search,Delivered,Kolkata
517367,13026,2024-04-04,Email,Delivered,Hyderabad
517368,10649,2024-03-26,Email,Delivered,Bengaluru
517369,10484,2024-12-09,Organic,Delivered,Chandigarh
517370,13918,2024-03-02,Paid Search,Delivered,Hyderabad
517371,13639,2024-08-28,Organic,Delivered,Chennai
517372,13650,2025-05-18,Organic,Delivered,Chennai
517373,11666,2025-01-04,Paid Search,Delivered,Pune
517374,13367,2025-02-12,Organic,Delivered,Hyderabad
517375,11356,2024-03-07,Organic,Delivered,Noida
517376,13191,2025-05-11,Organic,Delivered,Lucknow
517377,11643,2024-03-07,Email,Delivered,Mumbai
517378,10622,2025-02-22,Affiliate,Delivered,Ghaziabad
517379,14161,2025-08-01,Social,Delivered,Patna
517380,14071,2025-06-14,Social,Delivered,Bhopal
517381,13919,2024-09-14,Email,Delivered,Pune
517382,13176,2024-04-23,Email,Delivered,Lucknow
517383,13195,2025-08-30,Direct,Delivered,Ahmedabad
517384,13858,2024-06-06,Social,Delivered,Delhi
517385,12818,2024-12-28,Social,Cancelled,Lucknow
517386,14381,2024-06-22,Direct,Delivered,Pune
517387,13832,2024-01-22,Email,Delivered,Bhopal
517388,12713,2024-10-31,Social,Delivered,Lucknow
517389,12936,2025-02-06,Affiliate,Delivered,Kolkata
517390,14785,2025-07-09,Organic,Delivered,Gurugram
517391,12524,2025-06-14,Email,Delivered,Hyderabad
517392,10547,2025-08-30,Affiliate,Delivered,Chennai
517393,14217,2025-08-17,Email,Delivered,Noida
517394,10021,2024-10-20,Organic,Delivered,Chandigarh
517395,11236,2024-09-06,Social,Delivered,Indore
517396,11650,2025-03-16,Affiliate,Cancelled,Chandigarh
517397,10130,2024-12-16,Paid Search,Delivered,Gurugram
517398,11083,2024-08-03,Direct,Delivered,Chandigarh
517399,10881,2024-01-24,Organic,Delivered,Indore
517400,12769,2024-12-13,Email,Delivered,Ghaziabad
517401,14403,2024-12-09,Paid Search,Delivered,Lucknow
517402,11402,2025-11-18,Email,Delivered,Chennai
517403,11955,2025-08-16,Direct,Delivered,Chandigarh
517404,13441,2024-07-15,Social,Delivered,Noida
517405,13372,2024-03-21,Paid Search,Delivered,Hyderabad
517406,14727,2025-07-29,Direct,Delivered,Chennai
517407,12613,2024-12-22,Social,Delivered,Kochi
517408,13847,2024-01-31,Social,Delivered,Patna
517409,14228,2025-07-05,Paid Search,Delivered,Mumbai
517410,12102,2024-09-09,Social,Delivered,Delhi
517411,14184,2024-05-05,Email,Delivered,Bhopal
517412,14928,2025-04-26,Social,Delivered,Gurugram
517413,10598,2025-07-27,Organic,Delivered,Lucknow
517414,13856,2025-07-21,Organic,Delivered,Bhopal
517415,13117,2024-07-19,Organic,Delivered,Jaipur
517416,14055,2025-03-08,Direct,Delivered,Kolkata
